"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"DFACPUS","202303","2900.499","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202304","2986.242","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202305","3064.205","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202306","3153.991","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202307","3094.022","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202308","3290.874","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202309","3076.01","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202310","3089.925","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202311","2954.235","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202312","2722.609","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202313","2973.892","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202401","2616.163","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202402","2623.71","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202403","2745.053","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202404","2949.008","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"DFACPUS","202405","3008.884","2","Distillate Fuel Oil Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","194913","1.134","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195013","1.888","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195113","4.219","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195213","5.374","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195313","7.247","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195413","7.959","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195513","9.482","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195613","11.221","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195713","11.71","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195813","12.4","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","195913","12.942","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196013","13.377","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196113","14.816","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196213","16.164","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196313","17.797","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196413","19.82","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196513","22.584","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196613","25.726","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196713","27.66","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196813","31.087","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","196913","32.633","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197013","31.633","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197113","36.537","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197213","37.721","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197301","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197302","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197303","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197304","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197305","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197306","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197307","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197308","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197309","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197310","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197311","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197312","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197313","35.301","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197401","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197402","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197403","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197404","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197405","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197406","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197407","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197408","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197409","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197410","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197411","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197412","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197413","32.552","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197501","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197502","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197503","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197504","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197505","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197506","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197507","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197508","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197509","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197510","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197511","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197512","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197513","30.785","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197601","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197602","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197603","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197604","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197605","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197606","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197607","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197608","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197609","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197610","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197611","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197612","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197613","33.483","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197701","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197702","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197703","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197704","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197705","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197706","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197707","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197708","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197709","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197710","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197711","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197712","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197713","35.7","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197801","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197802","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197803","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197804","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197805","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197806","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197807","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197808","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197809","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197810","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197811","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197812","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197813","38.487","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197901","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197902","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197903","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197904","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197905","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197906","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197907","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197908","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197909","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197910","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197911","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197912","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","197913","15.515","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198001","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198002","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198003","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198004","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198005","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198006","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198007","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198008","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198009","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198010","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198011","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198012","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198013","12.558","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198101","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198102","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198103","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198104","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198105","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198106","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198107","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198108","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198109","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198110","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198111","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198112","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198113","24.245","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198201","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198202","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198203","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198204","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198205","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198206","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198207","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198208","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198209","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198210","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198211","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198212","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198213","24.321","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198301","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198302","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198303","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198304","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198305","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198306","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198307","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198308","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198309","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198310","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198311","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198312","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198313","28.883","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198401","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198402","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198403","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198404","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198405","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198406","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198407","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198408","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198409","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198410","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198411","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198412","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198413","30.318","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198501","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198502","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198503","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198504","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198505","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198506","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198507","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198508","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198509","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198510","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198511","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198512","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198513","21.085","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198601","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198602","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198603","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198604","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198605","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198606","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198607","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198608","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198609","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198610","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198611","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198612","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198613","19.488","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198701","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198702","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198703","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198704","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198705","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198706","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198707","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198708","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198709","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198710","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198711","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198712","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198713","15.428","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198801","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198802","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198803","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198804","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198805","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198806","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198807","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198808","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198809","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198810","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198811","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198812","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198813","16.588","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198901","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198902","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198903","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198904","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198905","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198906","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198907","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198908","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198909","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198910","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198911","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198912","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","198913","16.236","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199001","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199002","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199003","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199004","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199005","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199006","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199007","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199008","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199009","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199010","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199011","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199012","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199013","16.345","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199101","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199102","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199103","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199104","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199105","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199106","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199107","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199108","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199109","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199110","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199111","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199112","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199113","15.092","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199201","13.826","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199202","13.826","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199203","13.826","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199204","13.826","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199205","13.826","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199206","13.826","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
"HLACPUS","199207","13.826","3","Propane Consumed by the Transportation Sector","Thousand Barrels per Day"
