"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PARCPUS","197811","1488.08","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197812","1961.51","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197813","1351.272","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197901","1911.726","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197902","1973.872","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197903","1288.697","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197904","946.334","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197905","759.088","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197906","635.282","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197907","585.626","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197908","653.349","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197909","703.471","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197910","917.619","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197911","1147.535","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197912","1398.124","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","197913","1071.748","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198001","1541.738","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198002","1428.737","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198003","1044.405","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198004","704.865","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198005","620.05","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198006","556.687","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198007","446.586","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198008","432.014","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198009","558.473","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198010","853.88","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198011","1094.23","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198012","1417.263","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198013","890.424","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198101","1646.835","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198102","1224.93","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198103","806.313","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198104","542.734","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198105","514.984","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198106","451.894","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198107","404.394","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198108","446.363","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198109","482.459","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198110","849.104","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198111","974.53","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198112","1202.243","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198113","794.038","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198201","1249.775","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198202","1036.904","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198203","949.152","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198204","889.869","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198205","573.661","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198206","461.093","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198207","350.203","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198208","399.286","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198209","626.91","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198210","690.081","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198211","696.741","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198212","1044.848","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198213","745.86","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198301","1102.329","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198302","1004.102","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198303","904.168","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198304","785.391","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198305","499.885","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198306","468.839","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198307","413.798","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198308","468.039","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198309","462.107","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198310","578.109","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198311","798.292","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198312","1187.785","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198313","721.455","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198401","1374.078","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198402","969.667","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198403","1063.486","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198404","766.467","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198405","601.037","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198406","495.142","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198407","475.983","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198408","535.9","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198409","605.189","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198410","629.812","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198411","913.899","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198412","1026.261","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198413","788.1","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198501","1326.348","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198502","1246.282","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198503","912.788","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198504","668.403","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198505","547.094","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198506","507.276","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198507","476.587","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198508","543.474","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198509","578.177","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198510","734.437","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198511","912.484","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198512","1347.47","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198513","814.85","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198601","1278.753","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198602","1267.643","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198603","995.345","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198604","717.715","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198605","607.384","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198606","488.977","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198607","497.538","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198608","553.9","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198609","554.254","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198610","730.59","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198611","862.787","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198612","1086.085","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198613","801.215","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198701","1259.937","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198702","1168.869","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198703","1031.041","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198704","757.228","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198705","605.464","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198706","558.602","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198707","549.687","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198708","525.195","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198709","633.805","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198710","889.479","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198711","969.761","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198712","1211.311","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198713","845.331","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198801","1368.613","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198802","1260.255","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198803","1068.952","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198804","778.589","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198805","643.52","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198806","548.395","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198807","578.89","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198808","601.346","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198809","649.313","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198810","813.814","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198811","952.97","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198812","1186.809","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198813","870.343","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198901","1226.198","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198902","1220.441","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198903","1061.298","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198904","786.525","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198905","635.627","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198906","598.369","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198907","526.458","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198908","620.77","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198909","651.258","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198910","776.172","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198911","991.986","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198912","1432.15","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","198913","875.768","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199001","1016.788","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199002","1031.293","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199003","832.512","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199004","704.049","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199005","587.706","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199006","537.281","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199007","504.231","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199008","569.705","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199009","591.403","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199010","683.959","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199011","832.021","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199012","1036.384","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199013","742.435","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199101","1188.924","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199102","991.733","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199103","865.128","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199104","686.712","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199105","546.384","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199106","514.392","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199107","506.495","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199108","504.264","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199109","515.622","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199110","669.89","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199111","886.102","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199112","1048.028","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199113","742.619","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199201","1140.258","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199202","985.547","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199203","901.632","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199204","729.003","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199205","553.741","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199206","519.006","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199207","498.971","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199208","462.273","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199209","635.871","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199210","685.025","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199211","856.967","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199212","1085.24","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199213","753.955","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199301","1090.854","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199302","1166.605","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199303","1016.687","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199304","778.304","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199305","584.877","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199306","549.895","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199307","531.09","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199308","576.412","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199309","587.799","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199310","563.293","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199311","811.885","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199312","1042.196","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199313","772.792","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199401","1252.084","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199402","1190.205","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199403","919.315","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199404","670.672","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199405","585.257","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199406","495.847","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199407","447.784","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199408","504.564","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199409","538.625","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199410","654.772","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199411","816.741","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199412","1031.726","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199413","756.83","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199501","1089.055","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199502","1160.582","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199503","874.748","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199504","744.138","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199505","564.976","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199506","490.386","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199507","424.358","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199508","442.116","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199509","495.241","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199510","597.887","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199511","904.169","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199512","1162.806","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199513","743.419","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199601","1322.76","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199602","1258.459","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199603","1060.067","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199604","759.891","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199605","553.702","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199606","480.343","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199607","421.146","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199608","440.686","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199609","526.926","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199610","697.023","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199611","1062.709","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199612","1163.67","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199613","810.991","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199701","1343.292","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199702","1131.48","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199703","916.781","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199704","795.319","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199705","579.095","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199706","509.472","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199707","469.674","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199708","487.512","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199709","531.898","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199710","654.945","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199711","878.579","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199712","1094.599","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199713","780.989","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199801","1070.305","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199802","1016.325","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199803","924.236","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199804","690.405","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199805","599.562","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199806","514.988","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199807","443.341","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199808","470.794","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199809","451.241","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199810","646.518","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199811","793.127","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199812","1012.08","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199813","718.142","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199901","1345.844","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199902","1264.304","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199903","1107.535","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199904","757.678","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199905","576.223","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199906","500.784","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199907","453.525","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199908","484.737","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199909","520.778","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199910","722.611","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199911","901.174","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199912","1213.215","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","199913","818.705","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
"PARCPUS","200001","1383.247","4","Total Petroleum Consumed by the Residential Sector","Thousand Barrels per Day"
