"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"LUICPUS","201903","46.055","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201904","73.987","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201905","50.516","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201906","49.518","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201907","61.16","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201908","54.44","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201909","45.706","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201910","61.787","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201911","49.907","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201912","44.644","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","201913","53.445","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202001","61.56","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202002","53.409","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202003","39.286","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202004","41.698","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202005","40.616","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202006","50.074","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202007","54.945","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202008","46.567","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202009","51.427","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202010","54.299","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202011","50.853","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202012","55.824","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202013","50.045","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202101","55.876","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202102","53.619","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202103","47.416","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202104","52.683","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202105","52.344","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202106","55.227","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202107","53.311","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202108","47.229","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202109","45.697","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202110","50.611","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202111","54.508","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202112","47.017","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202113","51.268","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202201","58.894","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202202","53.365","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202203","65.064","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202204","57.764","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202205","52.78","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202206","43.861","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202207","21.786","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202208","62.964","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202209","46.287","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202210","60.99","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202211","50.408","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202212","49.095","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202213","51.952","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202301","54.922","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202302","52.762","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202303","26.796","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202304","39.405","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202305","45.623","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202306","44.821","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202307","44.174","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202308","34.793","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202309","37.885","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202310","44.166","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202311","25.723","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202312","17.582","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202313","38.965","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202401","39.994","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202402","34.537","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202403","35.634","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202404","52.147","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"LUICPUS","202405","35.155","8","Lubricants Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","194913","120.51","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195013","130.792","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195113","142.003","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195213","147.678","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195313","155.488","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195413","159.674","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195513","173.159","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195613","177.388","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195713","180.759","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195813","185.537","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","195913","192.995","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196013","198.361","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196113","189.956","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196213","192.699","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196313","184.605","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196413","177.391","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196513","178.586","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196613","167.578","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196713","158.282","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196813","158.519","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","196913","153.91","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197013","150.236","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197113","143.211","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197213","131.981","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197301","122.028","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197302","128.389","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197303","129.913","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197304","130.481","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197305","137.778","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197306","138.905","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197307","140.09","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197308","144.747","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197309","131.262","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197310","133.184","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197311","136.097","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197312","124.406","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197313","133.134","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197401","108.867","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197402","114.41","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197403","115.574","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197404","121.107","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197405","126.517","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197406","129.778","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197407","130.526","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197408","132.445","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197409","119.807","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197410","125.895","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197411","122.788","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197412","123.001","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197413","122.618","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197501","108.265","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197502","106.35","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197503","110.356","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197504","117.201","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197505","119.874","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197506","123.448","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197507","122.827","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197508","122.264","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197509","117.386","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197510","118.24","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197511","111.472","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197512","118.77","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197513","116.442","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197601","100.673","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197602","98.552","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197603","108.418","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197604","112.649","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197605","107.827","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197606","117.724","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197607","115.101","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197608","112.787","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197609","111.376","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197610","109.024","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197611","110.742","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197612","112.309","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197613","109.79","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197701","92.348","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197702","98.448","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197703","98.565","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197704","104.803","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197705","100.297","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197706","108.338","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197707","106.15","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197708","105.872","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197709","104.39","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197710","101.741","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197711","102.61","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197712","105.226","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197713","102.403","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197801","83.562","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197802","86.004","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197803","90.738","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197804","90.08","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197805","96.609","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197806","98.969","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197807","94.751","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197808","98.459","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197809","92.535","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197810","93.151","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197811","93.842","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197812","93.196","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197813","92.699","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197901","81.824","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197902","86.903","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197903","86.599","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197904","84.515","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197905","86.412","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197906","86.141","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197907","82.68","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197908","87.812","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197909","82.428","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197910","84.101","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197911","81.352","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197912","80.626","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","197913","84.269","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198001","79.05","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198002","82.472","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198003","80.094","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198004","85.018","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198005","84.138","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198006","83.234","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198007","84.302","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198008","83.121","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198009","81.392","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198010","83.298","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198011","77.937","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198012","82.917","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198013","82.25","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198101","81.39","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198102","79.737","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198103","79.763","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198104","83.555","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198105","83.715","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198106","88.941","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198107","86.349","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198108","83.992","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198109","84.311","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198110","83.244","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198111","80.651","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198112","84.553","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198113","83.369","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198201","65.702","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198202","68.294","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198203","71.277","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198204","76.028","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198205","73.356","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198206","75.343","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198207","74.848","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198208","72.904","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198209","71.989","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198210","70.441","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198211","72.468","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198212","72.185","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198213","72.08","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198301","53.507","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198302","53.061","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198303","60.449","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198304","57.058","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198305","58.514","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198306","61.845","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198307","59.827","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198308","61.331","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198309","59.487","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198310","58.26","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198311","58.391","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198312","60.541","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198313","58.56","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198401","77.837","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198402","77.426","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198403","81.113","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198404","82.952","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198405","85.614","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198406","88.302","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198407","84.865","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198408","88.133","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198409","81.863","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198410","83.614","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198411","84.49","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198412","81.446","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198413","83.155","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198501","105.63","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198502","109.608","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198503","110.884","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198504","115.734","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198505","117.471","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198506","116.418","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198507","116.609","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198508","120.491","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198509","110.307","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198510","114.753","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198511","112.648","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198512","113.019","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198513","113.662","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198601","99.412","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198602","98.908","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198603","106.337","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198604","108.627","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198605","108.655","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198606","110.225","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198607","113.687","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198608","113.676","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198609","104.955","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198610","110.844","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
"MGICPUS","198611","105.176","9","Motor Gasoline Consumed by the Industrial Sector","Thousand Barrels per Day"
